#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
CCR3	APP	988306	980902	ENSP00000350003	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.144	0.908
TACR2	ornithine	990758	-100000389	ENSP00000362403	389	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CXCL9	epinephrine	989124	-100000838	ENSP00000354901	838	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPPA	ALB	991412	981665	ENSP00000365663	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.651	0.651
TACR1	KNG1	982687	979518	ENSP00000303522	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.613	0.958
NTSR1	formate	990157	-100000283	ENSP00000359532	283	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CXCL9	CCL28	989124	988988	ENSP00000354901	ENSP00000354416	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.194	0.913
ADRA1D	GNRHR2	992013	989022	ENSP00000368766	ENSP00000354569	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
GRPR	AVPR1B	992189	989401	ENSP00000369643	ENSP00000356094	0.000	0.000	0.000	0.635	0.000	0.000	0.900	0.147	0.903
GAST	LXA4	985835	-100003934	ENSP00000331358	3934	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
OPN4	CCK	990489	986451	ENSP00000361141	ENSP00000335657	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.109	0.904
AGTR2	adenosine diph.	990450	-100000197	ENSP00000360973	197	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CCR3	GPR18	988306	987372	ENSP00000350003	ENSP00000343428	0.000	0.000	0.000	0.773	0.000	0.000	0.900	0.000	0.899
HTR2A	GNA15	991874	979074	ENSP00000367959	ENSP00000262958	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.096	0.903
RGS1	APP	989472	980902	ENSP00000356429	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
melatonin	sphingosine-1-.	-100000896	-100005262	896	5262	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RGS6	RXFP4	994269	989656	ENSP00000383953	ENSP00000357301	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
GRP	adenosine trip.	978236	-100000238	ENSP00000256857	238	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.207	0.918
TGFBI	APP	997875	980902	ENSP00000416330	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.200	0.914
DRD3	UDP-glucose	992768	-100001166	ENSP00000373169	1166	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADRA1B	propionate	983048	-100001032	ENSP00000306662	1032	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HSPG2	APP	991052	980902	ENSP00000363827	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.620	0.900	0.133	0.962
B2M	arginine	987000	-100000232	ENSP00000340858	232	0.000	0.000	0.000	0.000	0.000	0.900	0.900	0.113	0.990
AGTR2	SSTR2	990450	988341	ENSP00000360973	ENSP00000350198	0.000	0.000	0.000	0.838	0.000	0.000	0.900	0.079	0.900
NPS	P2RY2	993778	983505	ENSP00000381105	ENSP00000310305	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
FPR1	LTC4	982573	-100003907	ENSP00000302707	3907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
LPAR4	NTS	990755	978160	ENSP00000362398	ENSP00000256010	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
P2RY2	lauric acid	983505	-100003893	ENSP00000310305	3893	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RGS10	histamine	989828	-100000774	ENSP00000358099	774	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADCY8	IAPP	980980	977269	ENSP00000286355	ENSP00000240652	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
guanosine trip.	hydride	-100000762	-100000783	762	783	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.355	0.933
UTS2D	OXT	986956	976282	ENSP00000340526	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
KNG1	C18-PAF	979518	-100002501	ENSP00000265023	2501	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GCGR	GRP	994220	978236	ENSP00000383558	ENSP00000256857	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.144	0.908
CHRM2	PPBP	984541	981698	ENSP00000319984	ENSP00000296028	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CCKBR	acetylcholine	986425	-100000187	ENSP00000335544	187	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.182	0.915
UDP-glucose	serotonin	-100001166	-100005202	1166	5202	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.009	0.900
OPRM1	NPY1R	995457	989048	ENSP00000394624	ENSP00000354652	0.000	0.000	0.000	0.770	0.000	0.000	0.900	0.101	0.900
HTR1A	ANXA1	984148	978277	ENSP00000316244	ENSP00000257497	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CCL25	GPR18	993131	987372	ENSP00000375086	ENSP00000343428	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
2-AG	LTC4	-100001541	-100003907	1541	3907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.044	0.901
PRSS3	potassium	988970	-100000813	ENSP00000354280	813	0.000	0.000	0.000	0.000	0.000	0.608	0.000	0.117	0.644
ADCY5	gamma-amin.yri.	998092	-100000119	ENSP00000419361	119	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADRA1D	guanosine trip.	992013	-100000762	ENSP00000368766	762	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.119	0.909
hydride	valerate	-100000783	-100007991	783	7991	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.241	0.922
PLCB1	LTE4	986662	-100003909	ENSP00000338185	3909	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.065	0.903
CCK	MLN	986451	979706	ENSP00000335657	ENSP00000266003	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.725	0.970
PLCB2	hexanoic acid	978576	-100008892	ENSP00000260402	8892	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ANXA1	C18-PAF	978277	-100002501	ENSP00000257497	2501	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
TACR3	adenosine trip.	982662	-100000238	ENSP00000303325	238	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
LPAR3	ADCY1	990186	981905	ENSP00000359643	ENSP00000297323	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CXCL16	niacin	981448	-100000937	ENSP00000293778	937	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.098	0.907
EDN1	acetate	991991	-100000175	ENSP00000368683	175	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.833	0.982
TACR2	OPN4	990758	990489	ENSP00000362403	ENSP00000361141	0.000	0.000	0.000	0.735	0.000	0.000	0.900	0.000	0.899
PTGFR	EDNRA	990224	984022	ENSP00000359793	ENSP00000315011	0.000	0.000	0.000	0.603	0.000	0.000	0.900	0.083	0.900
ANXA1	prostaglandin .	978277	-100004956	ENSP00000257497	4956	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
OXER1	guanosine diph.	991871	-100000730	ENSP00000367930	730	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HTR2A	APP	991874	980902	ENSP00000367959	ENSP00000284981	0.000	0.000	0.000	0.000	0.076	0.000	0.900	0.000	0.901
GAST	APP	985835	980902	ENSP00000331358	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.152	0.909
PGE2	UDP-glucose	-100000158	-100001166	158	1166	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.013	0.900
SST	UDP-glucose	981058	-100001166	ENSP00000287641	1166	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.092	0.906
calcium	prostaglandin .	-100000271	-100004956	271	4956	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.483	0.946
HTR2A	FPR2	991874	986905	ENSP00000367959	ENSP00000340191	0.000	0.000	0.000	0.629	0.000	0.000	0.900	0.000	0.899
NMS	dopamine	991482	-100000681	ENSP00000366061	681	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RGS7	FPR2	989279	986905	ENSP00000355520	ENSP00000340191	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
RGS6	DRD2	994269	989111	ENSP00000383953	ENSP00000354859	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.261	0.921
PLCB1	EDN3	986662	986538	ENSP00000338185	ENSP00000337128	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
TRH	prostaglandin	982675	-100000160	ENSP00000303452	160	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.230	0.920
RGS20	CCR7	981903	977544	ENSP00000297313	ENSP00000246657	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
MAPK3	MAPK1	979087	976120	ENSP00000263025	ENSP00000215832	0.000	0.000	0.525	0.969	0.000	0.360	0.900	0.799	0.934
GNA15	OPRD1	979074	977089	ENSP00000262958	ENSP00000234961	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.245	0.694
OPRM1	RGS7	995457	989279	ENSP00000394624	ENSP00000355520	0.000	0.000	0.000	0.000	0.000	0.117	0.900	0.165	0.916
CYSLTR1	HCRT	990757	981412	ENSP00000362401	ENSP00000293330	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
RGS14	FPR3	994545	987144	ENSP00000386229	ENSP00000341821	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
MAPK1	PGE2	976120	-100000158	ENSP00000215832	158	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.231	0.762
RGS18	C15:0	989473	-100013849	ENSP00000356430	13849	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GAL	UDP-glucose	979643	-100001166	ENSP00000265643	1166	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
TACR2	LTB4R2	990758	986614	ENSP00000362403	ENSP00000337731	0.000	0.000	0.000	0.674	0.000	0.000	0.900	0.000	0.899
ODAM	IKBKG	993555	989953	ENSP00000379401	ENSP00000358622	0.000	0.000	0.000	0.000	0.000	0.429	0.000	0.000	0.429
CCK	palmitate	986451	-100000985	ENSP00000335657	985	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.105	0.907
EDN1	LTC4	991991	-100003907	ENSP00000368683	3907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.816	0.981
HTR2A	KNG1	991874	979518	ENSP00000367959	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADORA3	C5AR1	989971	987878	ENSP00000358730	ENSP00000347197	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
arginine	potassium	-100000232	-100000813	232	813	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.722	0.971
GAS6	PIK3CA	985907	979288	ENSP00000331831	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.427	0.427
TGFB1	curcumin	976503	-100442783	ENSP00000221930	442783	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.831	0.947
RGS14	NPY5R	994545	986803	ENSP00000386229	ENSP00000339377	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
GAST	SST	985835	981058	ENSP00000331358	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.971	0.971
CCR7	melatonin	977544	-100000896	ENSP00000246657	896	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
TRH	PLCB2	982675	978576	ENSP00000303452	ENSP00000260402	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADRA2B	acetylcholine	994656	-100000187	ENSP00000387281	187	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.099	0.907
PLCB3	butyrate	980565	-100000264	ENSP00000279230	264	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
SPON1	APBB1	983375	982149	ENSP00000309297	ENSP00000299402	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
PENK	C3	985028	977490	ENSP00000324248	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.078	0.901
TGFBI	CLU	997875	984035	ENSP00000416330	ENSP00000315130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.848	0.848
FN1	CFD	987830	985946	ENSP00000346839	ENSP00000332139	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.200	0.914
HTR1B	histamine	990027	-100000774	ENSP00000358963	774	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADORA3	CCL28	989971	988988	ENSP00000358730	ENSP00000354416	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
DRD2	PRL	989111	982505	ENSP00000354859	ENSP00000302150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.671	0.671
APP	EGF	980902	979559	ENSP00000284981	ENSP00000265171	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.305	0.925
HCRTR1	AGTR1	990857	980234	ENSP00000362810	ENSP00000273430	0.000	0.000	0.000	0.691	0.000	0.000	0.900	0.000	0.899
LXA4	lysophosphatid.	-100003934	-100003987	3934	3987	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.097	0.907
LTE4	lysophosphatid.	-100003909	-100003987	3909	3987	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.067	0.904
TACR2	C18-PAF	990758	-100002501	ENSP00000362403	2501	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
S1PR3	niacin	988448	-100000937	ENSP00000350878	937	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRP	C15:0	978236	-100013849	ENSP00000256857	13849	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NMS	HEBP1	991482	975753	ENSP00000366061	ENSP00000014930	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
TBXA2R	CCK	991153	986451	ENSP00000364336	ENSP00000335657	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.148	0.909
GNRH1	palmitate	980414	-100000985	ENSP00000276414	985	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CCL5	magnesium	981402	-100000888	ENSP00000293272	888	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
LPAR1	NPY	988586	977307	ENSP00000351755	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.066	0.900
LTB4	acetylcholine	-100000169	-100000187	169	187	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.233	0.921
OPRL1	guanosine trip.	986491	-100000762	ENSP00000336764	762	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.107	0.908
PLG	arginine	983339	-100000232	ENSP00000308938	232	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.468	0.468
LTC4	sphingosine-1-.	-100003907	-100005262	3907	5262	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
SST	niacin	981058	-100000937	ENSP00000287641	937	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.127	0.910
GRP	epinephrine	978236	-100000838	ENSP00000256857	838	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.199	0.917
CCK	EDNRA	986451	984022	ENSP00000335657	ENSP00000315011	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.227	0.917
PIK3R1	PIK3CA	980292	979288	ENSP00000274335	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.541	0.999
CXCL1	RGS20	993521	981903	ENSP00000379110	ENSP00000297313	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
GPR18	lysophosphatid.	987372	-100003987	ENSP00000343428	3987	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
magnesium	propionate	-100000888	-100001032	888	1032	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.343	0.932
ANXA1	ornithine	978277	-100000389	ENSP00000257497	389	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
F2R	lysophosphatid.	984689	-100003987	ENSP00000321326	3987	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.203	0.917
NPBWR2	FPR1	989982	982573	ENSP00000358783	ENSP00000302707	0.000	0.000	0.000	0.798	0.000	0.000	0.900	0.000	0.899
CCR7	PPY	977544	976719	ENSP00000246657	ENSP00000225992	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
PLCB1	LTB4R2	986662	986614	ENSP00000338185	ENSP00000337731	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
QRFPR	valerate	986437	-100007991	ENSP00000335610	7991	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
DRD3	CXCR2	992768	984504	ENSP00000373169	ENSP00000319635	0.000	0.000	0.000	0.624	0.000	0.000	0.900	0.105	0.901
HTR1A	OPRK1	984148	979632	ENSP00000316244	ENSP00000265572	0.000	0.000	0.000	0.669	0.000	0.000	0.900	0.125	0.902
HRH3	ADCY8	987261	980980	ENSP00000342560	ENSP00000286355	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.088	0.902
MAPK9	calcium	984706	-100000271	ENSP00000321410	271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.850	0.850
PRL	NTS	982505	978160	ENSP00000302150	ENSP00000256010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.481	0.480
CHRM4	HTR1A	997111	984148	ENSP00000409378	ENSP00000316244	0.000	0.000	0.000	0.819	0.000	0.000	0.900	0.144	0.901
OPRM1	norepinephrine	995457	-100000951	ENSP00000394624	951	0.000	0.000	0.000	0.000	0.000	0.199	0.900	0.240	0.935
OPN4	OXT	990489	976282	ENSP00000361141	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
PANX1	potassium	976778	-100000813	ENSP00000227638	813	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.142	0.911
ADRBK1	guanosine trip.	983757	-100000762	ENSP00000312262	762	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.183	0.915
QRFP	hydride	987654	-100000783	ENSP00000345487	783	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RGS14	C5AR1	994545	987878	ENSP00000386229	ENSP00000347197	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CST3	ALB	991494	981665	ENSP00000366124	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.302	0.000	0.610	0.709
P2RY2	oleic acid	983505	-100000965	ENSP00000310305	965	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CCR6	CCL5	986810	981402	ENSP00000339393	ENSP00000293272	0.000	0.000	0.000	0.000	0.068	0.000	0.900	0.563	0.953
glycerol	epinephrine	-100000753	-100000838	753	838	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.631	0.631
KISS1	PMCH	989420	985962	ENSP00000356162	ENSP00000332225	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
hydride	palmitate	-100000783	-100000985	783	985	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.365	0.934
EDN2	C18-PAF	990593	-100002501	ENSP00000361668	2501	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RGS10	LXA4	989828	-100003934	ENSP00000358099	3934	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NMS	TBXA2R	991482	991153	ENSP00000366061	ENSP00000364336	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
LPAR2	magnesium	994358	-100000888	ENSP00000384665	888	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
FPR2	PLCB3	986905	980565	ENSP00000340191	ENSP00000279230	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ADRA1D	thromboxane A2	992013	-100000213	ENSP00000368766	213	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.210	0.918
KNG1	OXT	979518	976282	ENSP00000265023	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
PMCH	HEBP1	985962	975753	ENSP00000332225	ENSP00000014930	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
AVPR1B	adenosine diph.	989401	-100000197	ENSP00000356094	197	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADORA3	calcium	989971	-100000271	ENSP00000358730	271	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.140	0.911
ADCY2	TAC1	987305	984669	ENSP00000342952	ENSP00000321106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.609
RGS10	HRH3	989828	987261	ENSP00000358099	ENSP00000342560	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
AGTR2	CCR7	990450	977544	ENSP00000360973	ENSP00000246657	0.000	0.000	0.000	0.822	0.000	0.000	0.900	0.000	0.899
CHRM4	fMLF	997111	-100004364	ENSP00000409378	4364	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
adenosine trip.	LTD4	-100000238	-100003908	238	3908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.299	0.928
prostaglandin	indomethacin	-100000160	-100003715	160	3715	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.972	0.972
CHRM4	PMCH	997111	985962	ENSP00000409378	ENSP00000332225	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CXCL9	CCR6	989124	986810	ENSP00000354901	ENSP00000339393	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.562	0.953
KNG1	formate	979518	-100000283	ENSP00000265023	283	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.180	0.915
ARHGEF25	LTE4	986427	-100003909	ENSP00000335560	3909	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RGS6	UDP-glucose	994269	-100001166	ENSP00000383953	1166	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADRA1D	PGE2	992013	-100000158	ENSP00000368766	158	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
LPAR4	prostaglandin	990755	-100000160	ENSP00000362398	160	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
MAPK3	copper	979087	-100023978	ENSP00000263025	23978	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.094	0.720
GRK5	EDNRA	993295	984022	ENSP00000376609	ENSP00000315011	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.163	0.910
CST3	sulfate	991494	-100001117	ENSP00000366124	1117	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.000	0.900
GPR55	ADCY1	993240	981905	ENSP00000375893	ENSP00000297323	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
C3	niacin	977490	-100000937	ENSP00000245907	937	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
EDN2	epinephrine	990593	-100000838	ENSP00000361668	838	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
histamine	prostaglandin .	-100000774	-100004956	774	4956	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.745	0.973
SERPINE1	niacin	976602	-100000937	ENSP00000223095	937	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.817	0.817
AGTR2	OPRK1	990450	979632	ENSP00000360973	ENSP00000265572	0.000	0.000	0.000	0.832	0.000	0.000	0.900	0.000	0.899
P2RY4	niacin	991019	-100000937	ENSP00000363643	937	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
TAC1	ADRA1B	984669	983048	ENSP00000321106	ENSP00000306662	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.137	0.907
RXFP4	CCR6	989656	986810	ENSP00000357301	ENSP00000339393	0.000	0.000	0.000	0.758	0.000	0.000	0.900	0.000	0.899
TAC1	calcium	984669	-100000271	ENSP00000321106	271	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.456	0.943
LTB4	valerate	-100000169	-100007991	169	7991	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.075	0.905
LPAR4	ADCY2	990755	987305	ENSP00000362398	ENSP00000342952	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.427	0.427
GAS6	A2M	985907	984997	ENSP00000331831	ENSP00000323929	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.067	0.900
MAPK9	NGFR	984706	975903	ENSP00000321410	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.341	0.929
HTR2A	LTB4	991874	-100000169	ENSP00000367959	169	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RGS4	norepinephrine	995741	-100000951	ENSP00000397181	951	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.120	0.909
TAC1	C15:0	984669	-100013849	ENSP00000321106	13849	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ALDOA	TIMP1	986512	976327	ENSP00000336927	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.082	0.902
CXCL1	magnesium	993521	-100000888	ENSP00000379110	888	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
FPR2	NPY	986905	977307	ENSP00000340191	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
HCRT	acetate	981412	-100000175	ENSP00000293330	175	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.094	0.906
P2RY2	C15:0	983505	-100013849	ENSP00000310305	13849	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GCGR	LPAR6	994220	987495	ENSP00000383558	ENSP00000344353	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
GRK5	C18-PAF	993295	-100002501	ENSP00000376609	2501	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
thromboxane A2	calcium	-100000213	-100000271	213	271	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.696	0.968
AVPR1B	PIK3CA	989401	979288	ENSP00000356094	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.110	0.905
QRFP	FPR2	987654	986905	ENSP00000345487	ENSP00000340191	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
TGFB2	FN1	989354	987830	ENSP00000355896	ENSP00000346839	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.498	0.946
prostaglandin	guanosine trip.	-100000160	-100000762	160	762	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.394	0.937
TGFB2	ALDOA	989354	986512	ENSP00000355896	ENSP00000336927	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ARHGEF25	LXA4	986427	-100003934	ENSP00000335560	3934	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
TACR2	OXT	990758	976282	ENSP00000362403	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.072	0.900
